Country Name,Country Code,Year,Gender Gap Labor force participation % (15+age),Gender Gap Part time employment %,Gender Gap Self-employed %,Gender Gap Unemployment %,Gender Gap Vulnerable employment %,Gender Gap Wage and salaried workers %,Total Gender Gap %
Nigeria,NGA,2000,15.629997253418004,0,-6.178993225097699,-0.1950001716613805,-6.833003044128404,6.179000854492102,8.602001667022623
Nauru,NRU,2009,0,0,0,0,0,0,0
Oman,OMN,1989,0,0,0,0,0,0,0
Poland,POL,1990,16.4540023803711,0,0,0,0,0,16.4540023803711
Paraguay,PRY,1985,0,0,0,0,0,0,0
Qatar,QAT,1988,0,0,0,0,0,0,0
Russian Federation,RUS,1975,0,0,0,0,0,0,0
Rwanda,RWA,2000,3.616004943847713,0,-7.4219970703125,0.044999957084655984,-7.5650053024291,7.42200040817264,-3.9039970636365906
Slovak Republic,SVK,1989,0,0,0,0,0,0,0
Sweden,SWE,1993,8.908004760742095,0,12.616999626159659,3.2079997062682795,8.98699989914886,-12.617004394531307,21.102999597787587
Eswatini,SWZ,1979,0,0,0,0,0,0,0
Togo,TGO,1991,3.2860031127928977,0,-10.167007446289105,0.6230000257492099,-10.923995971679588,10.1669998168945,-7.015000462532086
Thailand,THA,1999,15.930000305175795,0,-1.3319969177246023,0.04600000381469993,-4.485000610351605,1.3319969177246023,11.490999698638891
Tajikistan,TJK,1977,0,0,0,0,0,0,0
Turkmenistan,TKM,2016,24.769001007080107,0,-2.249000549316399,-0.4229998588562003,-2.9340000152587997,2.2490005493164062,21.412001132965113
Trinidad and Tobago,TTO,1990,37.69099807739261,0,0,0,0,0,37.69099807739261
Turkey,TUR,1966,0,0,0,0,0,0,0
United States,USA,1991,18.629997253417997,0,7.362000465393049,0.7090001106262198,3.5029995590449,-7.361999511718693,22.84199787676347
Samoa,WSM,1975,0,0,0,0,0,0,0
Kosovo,XKX,1981,0,0,0,0,0,0,0
"Yemen, Rep.",YEM,1969,0,0,0,0,0,0,0
Zambia,ZMB,1991,12.031005859375,0,-16.708000183105497,-2.093000411987301,-17.091001510620202,16.70799922943116,-7.152997016906841
Australia,AUS,1964,0,0,0,0,0,0,0
Austria,AUT,2015,11.458003997802692,-26.370000839233402,4.937999725341799,0.7800002098083496,1.0630002021789595,-4.937995910644503,-13.068992614746104
Bangladesh,BGD,1962,0,0,0,0,0,0,0
"Bahamas, The",BHS,1989,0,0,0,0,0,0,0
Belarus,BLR,1995,14.185001373291108,0,1.81200003623962,0.004999995231627974,0.9620000869035801,-1.811996459960909,15.152005031705027
Brazil,BRA,1976,0,0,0,0,0,0,0
Barbados,BRB,1983,0,0,0,0,0,0,0
Brunei Darussalam,BRN,1993,32.904994964599595,0,1.8560001850128196,-1.8799996376037607,1.1860001385211998,-1.8559951782225994,32.211000472307255
Botswana,BWA,1990,30.419998168945305,0,0,0,0,0,30.419998168945305
Central African Republic,CAF,1998,15.108001708984304,0,-15.74700164794919,-1.1009998321533203,-17.161003470420795,15.7469997406006,-3.1540035009384013
"Congo, Dem. Rep.",COD,1999,1.868003845214787,0,0.11499786376949572,-1.23300004005432,-2.631000518798899,-0.11499786376949572,-1.9959967136384322
Colombia,COL,1976,0,0,0,0,0,0,0
Djibouti,DJI,1961,0,0,0,0,0,0,0
Eritrea,ERI,2009,11.746994018554702,0,2.234996795654304,-1,0.21700096130370383,-2.234996795654304,10.963994979858406
Finland,FIN,1971,0,0,0,0,0,0,0
Finland,FIN,2002,9.193000793456996,-10.639999389648501,7.46700000762943,0.48900032043459873,3.8250003159046395,-7.466995239257798,2.8670068085193643
Fiji,FJI,1987,0,0,0,0,0,0,0
Haiti,HTI,1994,17.219997406005803,0,-1.7239990234375,-2.441999435424801,-3.1810047626495077,1.7239999771118004,11.596994161605794
Jordan,JOR,2007,52.1990032196045,0,12.551000118255619,-12.164999961853,5.77799999713898,-12.551002502441406,45.81200087070469
Cambodia,KHM,1964,0,0,0,0,0,0,0
Liberia,LBR,2015,3.7480010986327983,0,-20.97400665283199,-0.03200006484985973,-21.4449977874757,20.97399997711183,-17.72900342941292
Libya,LBY,1962,0,0,0,0,0,0,0
Libya,LBY,2000,49.7250022888184,0,-6.458000183105497,-10.377000808715803,-9.467000961303697,6.458000183105497,29.881000518798903
Libya,LBY,2006,47.8260002136231,0,-6.479999542236399,-9.6110000610351,-9.727000236511302,6.479999542236399,28.487999916076696
Libya,LBY,2012,49.8230037689209,0,1.3190002441407032,-11.678000450134201,1.0230007171631001,-1.3190002441406037,39.1680040359499
St. Lucia,LCA,1984,0,0,0,0,0,0,0
St. Lucia,LCA,2004,18.69299697875981,0,10.856000900268501,-7.94700050354,6.464999854564802,-10.855998992919893,17.210998237133218
Lithuania,LTU,1969,0,0,0,0,0,0,0
Lithuania,LTU,1974,0,0,0,0,0,0,0
Luxembourg,LUX,2005,19.2970008850097,-28.5500011444092,1.6830005645751998,-2.3239998817443803,-0.36600013077258975,-1.682998657226591,-11.94299836456786
St. Martin (French part),MAF,1983,0,0,0,0,0,0,0
St. Martin (French part),MAF,1984,0,0,0,0,0,0,0
Madagascar,MDG,1997,4.932998657226605,0,-6.659996032714901,-0.5319995880127006,-7.275997161865305,6.660000801086499,-2.874993324279803
Madagascar,MDG,1996,4.895004272460909,0,-6.34600067138669,-0.5150003433227601,-6.906999588012695,6.3470010757447,-2.5259952545165367
Maldives,MDV,1962,0,0,0,0,0,0,0
"Macedonia, FYR",MKD,1973,0,0,0,0,0,0,0
Malta,MLT,1969,0,0,0,0,0,0,0
Malta,MLT,2007,35.127000808715806,-21.05000019073485,10.418000221252399,-2.11899995803833,5.44900015555317,-10.417999267578097,17.4070017691701
New Caledonia,NCL,1962,0,0,0,0,0,0,0
New Caledonia,NCL,1976,0,0,0,0,0,0,0
Netherlands,NLD,1974,0,0,0,0,0,0,0
Nepal,NPL,2002,9.003997802734403,0,-17.099998474121108,0.5520000457763601,-18.435993194580206,17.100000381469698,-8.879993438720852
Nauru,NRU,1979,0,0,0,0,0,0,0
Papua New Guinea,PNG,1970,0,0,0,0,0,0,0
Poland,POL,2012,15.966003417968793,-10.9499998092651,5.7999992370606,-1.488999366760261,3.4309990406035986,-5.800003051757798,6.957999467849833
Portugal,PRT,1974,0,0,0,0,0,0,0
Paraguay,PRY,1991,33.416000366210895,0,0.9189987182616974,0.6370000839233398,-1.6620035171509002,-0.9189987182616974,32.390996932983334
Senegal,SEN,2007,33.448997497558594,0,0.9200019836425994,-5.65599918365481,-1.1289997100831002,-0.9200019836425994,26.663998603820684
Singapore,SGP,1998,28.2639999389648,0,10.29399967193609,-0.6190001964569096,4.88400015234945,-10.29399871826169,32.52900084853174
Sierra Leone,SLE,1993,2.323001861572294,0,-7.544998168945298,2.3050000667572097,-7.850004196166893,7.544999599456781,-3.222000837325906
Sao Tome and Principe,STP,2014,34.859001159668004,0,8.560001373291001,-12.533999443054212,7.370001912117004,-8.5599975585938,29.695007443427997
Slovenia,SVN,1982,0,0,0,0,0,0,0
Sweden,SWE,1983,0,0,0,0,0,0,0
Eswatini,SWZ,1975,0,0,0,0,0,0,0
Syrian Arab Republic,SYR,1967,0,0,0,0,0,0,0
Thailand,THA,1997,14.9339981079101,0,-4.552001953124993,-0.06299996376037598,-7.0569972991943,4.552001953125,7.81400084495543
Thailand,THA,1998,15.969001770019489,0,-2.219997406005895,-0.003000020980839846,-4.751003265380902,2.2200012207030966,11.215002298354948
Tonga,TON,1968,0,0,0,0,0,0,0
Tunisia,TUN,1975,0,0,0,0,0,0,0
Tanzania,TZA,1970,0,0,0,0,0,0,0
Tanzania,TZA,2001,2.488998413085909,-9.390001296997102,-5.797996520996108,-2.97199988365174,-6.497002363204899,5.79799985885621,-16.37000179290773
Virgin Islands (U.S.),VIR,1987,0,0,0,0,0,0,0
"Yemen, Rep.",YEM,2014,61.51599836349487,0,-18.99600219726571,-13.7890005111694,-24.011999130249002,18.995998382568402,23.714994907379165
Zimbabwe,ZWE,1973,0,0,0,0,0,0,0
Afghanistan,AFG,2001,71.82000160217291,0,-0.4860000610351989,-3.564999580383301,-1.0600008964539,0.4860000610350994,67.19500112533561
Angola,AGO,1969,0,0,0,0,0,0,0
United Arab Emirates,ARE,1965,0,0,0,0,0,0,0
Azerbaijan,AZE,1992,17.8769989013672,0,-1.7209968566895029,-0.9870004653930593,-7.202998161315904,1.7210006713866974,9.687004089355433
Bahrain,BHR,1970,0,0,0,0,0,0,0
Belize,BLZ,1994,45.647998809814496,0,9.251998901367202,-6.6329994201660085,2.5260002613066987,-9.251998901367202,41.540999650955186
Bermuda,BMU,1984,0,0,0,0,0,0,0
Barbados,BRB,1960,0,0,0,0,0,0,0
Bhutan,BTN,2002,14.056999206543004,0,-18.085002899169893,-0.60199987888337,-18.3940019607545,18.0850009918213,-4.9390045404434595
Switzerland,CHE,1999,19.793998718261697,-32.8600006103515,4.587000846862802,-0.7609999179840101,3.9460003376007595,-4.586997985839787,-9.880998611450035
Switzerland,CHE,2006,15.4670028686524,-32.9999980926514,4.4289989471435,-1.3099999427795401,-1.3170002698898209,-4.429000854492202,-20.159997344017064
Cote d'Ivoire,CIV,1976,0,0,0,0,0,0,0
Cote d'Ivoire,CIV,2003,30.266002655029297,0,-17.499000549316406,-1.8560001850128098,-18.47499942779541,17.49900102615354,9.93500351905821
Cyprus,CYP,1969,0,0,0,0,0,0,0
Ecuador,ECU,1992,34.7970008850098,0,-10.641998291015604,-7.42400026321416,-16.4820027351379,10.641998291015703,10.89099788665784
Eritrea,ERI,2010,11.924995422363295,0,0.25099945068360086,-0.9700002670288095,-1.7739992141723988,-0.25099945068360086,9.180995941162088
Finland,FIN,2014,6.892997741699197,-9.429998397827202,9.10599994659425,1.3800001144409206,4.67499980330466,-9.1059951782226,3.5180040299892275
France,FRA,1966,0,0,0,0,0,0,0
"Micronesia, Fed. Sts.",FSM,1998,0,0,0,0,0,0,0
Georgia,GEO,1995,15.363998413085909,0,-0.006999969482400559,-1.2230005264281996,-2.249998092651296,0.006999969482400559,11.890999794006413
Ghana,GHA,1987,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,1983,0,0,0,0,0,0,0
Greece,GRC,1962,0,0,0,0,0,0,0
Grenada,GRD,1960,0,0,0,0,0,0,0
Hungary,HUN,1995,18.766998291015604,0,10.376000404357901,2.6200008392333984,8.653000235557599,-10.375999450683594,30.04000031948091
"Iran, Islamic Rep.",IRN,1968,0,0,0,0,0,0,0
Iraq,IRQ,2006,57.19400215148931,0,-6.553001403808501,1.6169996261596706,-10.253999710083,6.553001403808601,48.557002067566074
Israel,ISR,2007,13.990001678466804,0,8.378999710082999,-0.8010005950927805,3.65699978172779,-8.378997802734403,16.846002772450408
Jordan,JOR,2014,49.965998649597196,0,14.06499958038329,-10.8110008239747,8.649999916553561,-14.065002441406207,47.804994881153135
Kuwait,KWT,2002,36.83599853515631,0,3.101000010967255,-1.260999977588656,2.5799999870359924,-3.1009979248047017,38.155000630766196
Lebanon,LBN,1984,0,0,0,0,0,0,0
Liberia,LBR,2003,6.409000396728501,0,-21.096000671386705,2.9889998435974103,-20.087998390197797,21.09600067138671,-10.689998149871876
Libya,LBY,2008,47.7590026855469,0,-6.8680000305176065,-8.9209995269775,-10.421000480651806,6.8680000305176065,28.417002677917598
Mozambique,MOZ,1965,0,0,0,0,0,0,0
Malawi,MWI,1991,2.264999389648409,0,-9.928997039794908,-4.797999382019051,-10.543004035949707,9.929000854492202,-13.076000213623054
Niger,NER,2004,23.028999328613295,0,-2.9049987792969034,0.6930000782012997,-3.5640029907225994,2.9049997329711497,20.157997369766242
Pakistan,PAK,1977,0,0,0,0,0,0,0
Peru,PER,2013,14.805999755859403,-12.690000534057601,-12.379001617431598,-0.5599999427795397,-15.8659992218018,12.379001617431598,-14.309999942779541
Poland,POL,1981,0,0,0,0,0,0,0
West Bank and Gaza,PSE,2011,51.4499969482422,-13.550001144409197,1.8199996948242045,-9.183000564575202,-0.17900228500359816,-1.8199996948242045,28.537992954254204
French Polynesia,PYF,1971,0,0,0,0,0,0,0
Romania,ROU,1983,0,0,0,0,0,0,0
Sudan,SDN,1983,0,0,0,0,0,0,0
Senegal,SEN,1986,0,0,0,0,0,0,0
Singapore,SGP,1983,0,0,0,0,0,0,0
Solomon Islands,SLB,1972,0,0,0,0,0,0,0
Sierra Leone,SLE,2013,1.4249992370606037,0,-10.125,1.7270002365112296,-10.0929980278015,10.125000953674288,-6.940997600555377
Sierra Leone,SLE,1961,0,0,0,0,0,0,0
El Salvador,SLV,1976,0,0,0,0,0,0,0
Turks and Caicos Islands,TCA,1977,0,0,0,0,0,0,0
Chad,TCD,1999,16.082000732421804,0,-8.930999755859403,-1.8839998245239205,-9.164999961852999,8.931000053882602,5.033001244068084
Turkmenistan,TKM,1974,0,0,0,0,0,0,0
Trinidad and Tobago,TTO,1980,0,0,0,0,0,0,0
Turkey,TUR,1970,0,0,0,0,0,0,0
Uzbekistan,UZB,1995,23.7290000915527,0,1.1210002899169993,-0.36300039291381925,-1.562998294830301,-1.121002197265696,21.802999496459883
St. Vincent and the Grenadines,VCT,2000,29.948997497558594,0,2.9879999160766992,-3.301000595092802,1.7199999094009488,-2.9879989624024006,28.36799776554104
Vietnam,VNM,2015,10.5260009765625,-0.9400000572204599,-9.836002349853509,0.23999989032746005,-11.8180027008057,9.836002349853501,-1.992001891136205
Zambia,ZMB,1960,0,0,0,0,0,0,0
Zambia,ZMB,2016,9.626998901367202,0,-19.5330047607422,-1.1359996795654306,-19.652000427246207,19.5330009460449,-11.161005020141737
United Arab Emirates,ARE,2016,51.300003051757805,0,1.9799998998642,-3.3730000257492003,0.144999988377095,-1.9800033569335938,48.0719995573163
United Arab Emirates,ARE,2017,51.063999176025405,0,1.9980000257492099,-3.3349999189376804,0.14199999533593696,-1.9980010986327983,47.870998179540074
Argentina,ARG,1998,26.576999664306705,0,5.609001159668001,-2.3959999084472994,2.0359991192818008,-5.608993530273395,26.21700650453581
Burundi,BDI,1960,0,0,0,0,0,0,0
Burkina Faso,BFA,1985,0,0,0,0,0,0,0
"Bahamas, The",BHS,1997,13.6859970092774,0,10.5520000457764,-2.5699996948242294,7.784000918269202,-10.551994323730497,18.900003954768273
Bolivia,BOL,1974,0,0,0,0,0,0,0
Brunei Darussalam,BRN,1984,0,0,0,0,0,0,0
Canada,CAN,1987,0,-18.7500019073486,0,0,0,0,-18.7500019073486
Cameroon,CMR,1975,0,0,0,0,0,0,0
"Congo, Dem. Rep.",COD,1966,0,0,0,0,0,0,0
Comoros,COM,2001,19.096000671386705,0,-21.515003204345696,-0.4159998893737802,-22.449002265930204,21.5150012969971,-3.7690033912658762
Cuba,CUB,2014,25.8080024719238,0,22.362001419067404,-0.7079999446868901,3.9079999215901102,-22.362003326416,29.008000541478424
Cayman Islands,CYM,2015,0,-0.5699999332428001,0,0,0,0,-0.5699999332428001
Cayman Islands,CYM,2000,0,0,0,0,0,0,0
Czech Republic,CZE,2001,17.671997070312507,-6.820000171661411,8.795000076294,-2.92100048065186,5.232999444007801,-8.794998168945298,13.163997769355738
Eritrea,ERI,1966,0,0,0,0,0,0,0
Spain,ESP,1982,0,0,0,0,0,0,0
Fragile and conflict affected situations,FCS,2004,29.28746333521839,0,-10.059139062779693,-2.13108464918034,-12.302698724220399,10.059105288136,14.853646187173958
Ghana,GHA,2003,4.359001159667997,0,-13.954002380371108,-0.6079998016357404,-15.8560018539428,13.954000949859589,-12.105001926422062
"Gambia, The",GMB,1985,0,0,0,0,0,0,0
"Gambia, The",GMB,1989,0,0,0,0,0,0,0
Guam,GUM,2015,23.663997650146506,0,-4.790000915527401,-0.9270000457763707,-7.574999094009399,4.789993286132798,15.161990880966133
Iraq,IRQ,1981,0,0,0,0,0,0,0
Jamaica,JAM,1991,17.736000061035107,0,9.001998901367202,-7.935000419616701,8.5230007171631,-9.001998901367202,18.324000358581507
Jordan,JOR,1995,57.147001266479506,0,13.95399999618526,-12.779000282287601,7.7550003528595495,-13.954002380371108,52.12299895286561
Japan,JPN,2014,21.318000793456996,-25.5400009155274,2.118999481201101,0.3900001049041699,-0.10100001096725997,-2.1189956665039062,-3.932996213436301
Kyrgyz Republic,KGZ,1994,18.703002929687507,0,3.6040000915528054,-1.3459997177124006,2.5300002098083,-3.6040000915528054,19.887003421783405
Libya,LBY,1990,53.0140037536621,0,0,0,0,0,53.0140037536621
Sri Lanka,LKA,1979,0,0,0,0,0,0,0
Morocco,MAR,1962,0,0,0,0,0,0,0
Monaco,MCO,1998,0,0,0,0,0,0,0
"Macedonia, FYR",MKD,1986,0,0,0,0,0,0,0
Mali,MLI,1973,0,0,0,0,0,0,0
Mongolia,MNG,1975,0,0,0,0,0,0,0
Mongolia,MNG,2009,11.075000762939403,-7.420000076294,6.7000045776367045,-0.5830001831054696,6.999999046325598,-6.700000762939503,10.072003364562732
Niger,NER,2002,22.7989959716797,0,-2.7009963989257955,0.8019999265670801,-3.2790012359619,2.7010002136230495,20.321998476982138
Papua New Guinea,PNG,1991,2.9850006103514914,0,-15.629005432128892,1.9829998016357502,-17.168003082275405,15.628999710083,-12.200008392334055
Poland,POL,1963,0,0,0,0,0,0,0
Russian Federation,RUS,1971,0,0,0,0,0,0,0
Rwanda,RWA,1961,0,0,0,0,0,0,0
Solomon Islands,SLB,1977,0,0,0,0,0,0,0
Sierra Leone,SLE,1964,0,0,0,0,0,0,0
Sao Tome and Principe,STP,2006,34.6180000305175,0,6.6570014953613,-14.169000625610398,5.683000743389101,-6.656997680664098,26.132003962993405
Slovenia,SVN,1963,0,0,0,0,0,0,0
Sweden,SWE,2004,8.008995056152408,-19.550001144409197,9.45399999618532,0.80900001525879,5.29499962925911,-9.454002380371094,-5.437008827924663
Thailand,THA,1972,0,0,0,0,0,0,0
United States,USA,1971,0,0,0,0,0,0,0
Uzbekistan,UZB,2008,22.4480018615723,0,1.574998855590799,0.2849998474121094,-0.7790012359618999,-1.5750045776367045,21.953994750976605
Vanuatu,VUT,1992,17.678001403808594,0,-6.106002807617202,-1.36899995803833,-6.6889972686768004,6.10599899292,9.620000362396262
Samoa,WSM,1971,0,0,0,0,0,0,0
Kosovo,XKX,1995,0,0,0,0,0,0,0
Antigua and Barbuda,ATG,1971,0,0,0,0,0,0,0
Burundi,BDI,1966,0,0,0,0,0,0,0
Burundi,BDI,1975,0,0,0,0,0,0,0
"Bahamas, The",BHS,1981,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,1970,0,0,0,0,0,0,0
Brazil,BRA,1971,0,0,0,0,0,0,0
Barbados,BRB,1992,14.908000946044908,0,6.96499919891362,-5.784999847412099,6.21499948203566,-6.964996337890597,15.338003441691493
Canada,CAN,2008,10.599998474121108,-16.729999542236403,7.898999214172399,0.9200000762939498,3.5789994820952398,-7.898994445800696,-1.6309967413544015
Curacao,CUW,1977,0,0,0,0,0,0,0
Cyprus,CYP,1990,27.189998626709006,0,0,0,0,0,27.189998626709006
Algeria,DZA,1986,0,0,0,0,0,0,0
Spain,ESP,1991,33.185001373291,-9.8399991989135,0.243000030517603,-11.2840003967285,-3.1310002803802988,-0.2429962158202983,8.930005311966006
Fiji,FJI,1981,0,0,0,0,0,0,0
Faroe Islands,FRO,2000,0,0,0,0,0,0,0
Georgia,GEO,1983,0,0,0,0,0,0,0
Georgia,GEO,1984,0,0,0,0,0,0,0
Ghana,GHA,1964,0,0,0,0,0,0,0
Honduras,HND,2008,43.1279983520508,0,-1.9729995727538991,-1.0789999961852996,-2.620999336242697,1.9729995727538991,39.4279990196228
Hungary,HUN,1992,16.177001953125,0,8.762001037597699,2.248000144958519,7.073000729084001,-8.7620010375976,25.498002827167618
Indonesia,IDN,1966,0,0,0,0,0,0,0
"Iran, Islamic Rep.",IRN,1998,61.818003654479895,0,-8.949001312255895,-7.349000930786101,-13.109000682830896,8.949001312255895,41.360002040862895
Iraq,IRQ,1995,68.29900360107419,0,-7.553001403808601,3.0219998359679696,-11.318997383117704,7.553001403808601,60.002006053924454
Iraq,IRQ,2016,55.497003555297894,0,-6.333000183105398,-4.9619994163513095,-9.8200006484985,6.333000183105398,40.71500349044808
Israel,ISR,1971,0,0,0,0,0,0,0
Kyrgyz Republic,KGZ,1993,20.830997467041108,0,-3.8199996948241974,-1.8339996337890607,-4.782999992370698,3.8199996948241974,14.21399784088135
"Korea, Rep.",KOR,1967,0,0,0,0,0,0,0
Morocco,MAR,1964,0,0,0,0,0,0,0
Madagascar,MDG,2008,4.20199584960929,0,-4.363998413085909,-0.33500003814697,-6.35400390625,4.36399936676026,-2.487007141113329
Maldives,MDV,1985,0,0,0,0,0,0,0
"Macedonia, FYR",MKD,1961,0,0,0,0,0,0,0
Mali,MLI,1983,0,0,0,0,0,0,0
Namibia,NAM,1993,15.129997253417898,0,-21.860000610351605,-4.727998733520501,-22.7470026016235,21.860004425048906,-12.345000267028801
Nauru,NRU,2012,0,0,0,0,0,0,0
Peru,PER,1985,0,0,0,0,0,0,0
Peru,PER,2017,15.4619979858399,-11.7600002288818,-10.201999664306605,-0.25999999046325994,-13.7099990844726,10.201999664306605,-10.26800131797776
Qatar,QAT,1969,0,0,0,0,0,0,0
Qatar,QAT,2012,39.92800140380861,0,0.06899997591972395,-2.6690000891685512,0.226000001654029,-0.06900024414059658,37.485001048073215
Romania,ROU,1971,0,0,0,0,0,0,0
Serbia,SRB,1993,19.194999694824304,0,4.354999542236403,-1.5069999694824006,3.1980007290841,-4.355003356933608,20.8859966397288
Slovenia,SVN,1983,0,0,0,0,0,0,0
Ukraine,UKR,2016,15.982997894287095,-7.609999656677229,3.6180000305175994,2.6760001182556294,2.5919997692107977,-3.618003845214801,13.640994310379092
Sudan,SDN,2008,50.0590000152588,0,-3.8090019226074006,-14.72900104522706,-7.2869987487792045,3.8090019226074006,28.04300022125254
Armenia,ARM,1973,0,0,0,0,0,0,0
Austria,AUT,2007,15.082996368408196,-26.619998931884698,4.0740003585815,-0.8109998703003001,-0.03900015354157027,-4.074005126953097,-12.387007355689967
Bulgaria,BGR,2010,11.8299980163574,-3.1100001335144,4.645000457763601,1.24900054931636,1.952999949455271,-4.645004272460994,11.921994566917238
Bahrain,BHR,1962,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,1967,0,0,0,0,0,0,0
Belize,BLZ,1975,0,0,0,0,0,0,0
Bolivia,BOL,1995,24.101997375488295,0,6.038002014160099,-0.7129998207092303,5.720000267028901,-6.038002014160099,29.108997821807968
Barbados,BRB,1981,0,0,0,0,0,0,0
Botswana,BWA,1979,0,0,0,0,0,0,0
Comoros,COM,2008,15.976001739502003,0,-22.080997467041108,-0.4400000572204501,-22.979002952575605,22.0809993743897,-7.442999362945457
Spain,ESP,2004,22.444999694824197,-15.1300010681152,6.499000549316401,-6.7069997787475195,2.8530005216598013,-6.499000549316392,3.4609993696212875
Faroe Islands,FRO,1984,0,0,0,0,0,0,0
"Gambia, The",GMB,1972,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2011,13.100997924804702,0,-16.443000793457003,-1.13100004196167,-17.8419997692108,16.443000793457,-5.872001886367773
Croatia,HRV,2001,17.0529975891114,0,6.0789985656738,-3.7499999999999982,1.581999301910301,-6.079002380371094,14.884993076324408
Croatia,HRV,1984,0,0,0,0,0,0,0
Israel,ISR,1962,0,0,0,0,0,0,0
Lao PDR,LAO,1964,0,0,0,0,0,0,0
Liechtenstein,LIE,1995,0,0,0,0,0,0,0
Lithuania,LTU,1978,0,0,0,0,0,0,0
Madagascar,MDG,1975,0,0,0,0,0,0,0
Mozambique,MOZ,2002,-4.540000915527301,0,-12.399993896484403,-4.869001388549801,-17.083002090454187,12.3999998569488,-26.491998434066893
Mauritania,MRT,1961,0,0,0,0,0,0,0
Niger,NER,2012,23.355003356933594,0,-2.1020050048827983,0.22500002384185802,-2.827001571655302,2.102000236511241,20.752997040748593
Niger,NER,1980,0,0,0,0,0,0,0
Nepal,NPL,2011,6.720001220703097,0,-19.3509979248047,0.8629999160766602,-20.9130020141602,19.35099983215335,-13.329998970031795
Philippines,PHL,1992,31.260002136230504,0,-0.5439987182616974,-0.6670000553131099,-3.022999763488798,0.5439987182616974,27.570002317428596
Puerto Rico,PRI,1982,0,0,0,0,0,0,0
Puerto Rico,PRI,2009,19.7569999694824,0,25.038000106811502,4.467999458313001,7.808000281453159,-25.037998199462898,32.03300161659717
Portugal,PRT,1999,17.577995300292997,-11.109999656677209,1.7959995269775,-0.8800001144409197,-3.279000997543399,-1.7960052490234943,2.3089888095854754
Somalia,SOM,2011,57.166000366210895,0,-17.2779998779297,-0.9379997253418004,-18.644994139671198,17.2779998779297,37.5830065011979
